Order_ID,Order_Date,Customer_Name,Product_Category,Product_Name,Region,State,Country,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales,Cost,Profit
ORD102722,2023-06-12,William Hunter,Accessory,Apple AirPods,International,,USA,Online,5,57193.27,5,271668.03,231840.2,39827.83
ORD102723,2023-11-10,Joshua Henderson,Accessory,Samsung Charger,East,Tamil Nadu,India,Offline,4,91556.64,5,347915.23,236295.19,111620.04
ORD102724,2023-11-21,April Turner,Accessory,Samsung Charger,North,Delhi,India,Online,1,22169.09,15,18843.73,14341.07,4502.65
ORD102725,2023-01-19,Kelly Patton,Laptop,HP Pavilion,International,,UK,Online,5,22422.39,15,95295.16,81645.28,13649.88
ORD102726,2023-04-13,Jill Ray,Phone,Google Pixel 7,East,Tamil Nadu,India,Online,2,17415.44,0,34830.88,23171.55,11659.33
ORD102727,2024-06-18,Kelly Andersen,Laptop,HP Pavilion,South,Karnataka,India,Offline,1,19273.83,5,18310.14,14174.47,4135.67
ORD102728,2024-02-03,Joshua Clark,Phone,OnePlus 11,North,West Bengal,India,Offline,4,90885.83,0,363543.32,284683.01,78860.31
ORD102729,2023-01-11,Robert Young,Phone,iPhone 14,International,,Singapore,Offline,5,24486.59,15,104068.01,85005.7,19062.31
ORD102730,2024-01-18,Elijah Wall,Accessory,Logitech Mouse,West,Gujarat,India,Offline,4,19368.64,0,77474.56,56149.45,21325.11
ORD102731,2023-02-12,Lindsey Robinson,Accessory,Samsung Charger,West,West Bengal,India,Online,1,50599.38,20,40479.5,33172.58,7306.93
ORD102732,2023-08-20,Carl Dean,Phone,OnePlus 11,International,,Singapore,Online,3,79788.68,10,215429.44,180407.69,35021.75
ORD102733,2024-04-23,David James,Phone,Samsung Galaxy S22,North,Tamil Nadu,India,Online,5,68491.35,15,291088.24,272649.29,18438.95
ORD102734,2023-09-14,Jennifer Miller,Accessory,Apple AirPods,International,,Australia,Online,1,23717.34,5,22531.47,16224.4,6307.07
ORD102735,2023-04-28,Jeffery Neal,Accessory,Logitech Mouse,International,,Australia,Offline,1,55678.83,10,50110.95,41183.59,8927.36
ORD102736,2023-04-13,Andrea Oconnor,Phone,iPhone 14,South,West Bengal,India,Offline,4,28449.93,0,113799.72,95612.41,18187.31
ORD102737,2023-09-10,Melissa Lee MD,Accessory,JBL Headphones,South,Gujarat,India,Offline,3,95307.45,15,243034.0,228444.12,14589.88
ORD102738,2023-05-24,Samantha Jacobs,Accessory,Apple AirPods,West,West Bengal,India,Online,3,79474.06,20,190737.74,143677.05,47060.69
ORD102739,2023-08-26,Christian Riddle,Accessory,Samsung Charger,East,West Bengal,India,Online,2,68561.85,20,109698.96,104172.13,5526.83
ORD102740,2023-01-05,Alexander Munoz,Laptop,Asus Vivobook,West,Maharashtra,India,Offline,3,34469.12,10,93066.62,71800.43,21266.19
ORD102741,2023-08-11,Caleb Rodriguez,Laptop,HP Pavilion,International,,Singapore,Offline,2,73706.06,10,132670.91,90182.49,42488.41
ORD102742,2023-04-01,Andrea Bowman,Accessory,Samsung Charger,South,Maharashtra,India,Online,3,51809.5,20,124342.8,120710.97,3631.83
ORD102743,2023-01-13,Gavin Nelson,Laptop,Asus Vivobook,International,,Germany,Offline,4,9063.14,15,30814.68,28089.02,2725.66
ORD102744,2023-07-16,Courtney Smith,Laptop,Lenovo IdeaPad,West,West Bengal,India,Offline,1,13827.38,15,11753.27,8313.06,3440.21
ORD102745,2023-04-06,Wayne Gray,Accessory,Samsung Charger,International,,Germany,Online,2,24667.71,15,41935.11,36491.14,5443.97
ORD102746,2023-04-29,Timothy Thompson,Phone,Google Pixel 7,International,,Canada,Offline,4,85913.16,0,343652.64,239506.45,104146.19
ORD102747,2023-08-18,Elizabeth Nicholson,Laptop,Asus Vivobook,West,Gujarat,India,Online,2,5416.11,5,10290.61,6978.79,3311.82
ORD102748,2024-03-06,Joseph Graves PhD,Phone,Google Pixel 7,International,,Singapore,Offline,3,99459.94,10,268541.84,187704.06,80837.78
ORD102749,2023-01-01,Lisa Mosley,Accessory,Samsung Charger,East,West Bengal,India,Online,4,72810.82,5,276681.12,236176.26,40504.86
ORD102750,2023-04-05,Travis Price,Phone,OnePlus 11,International,,Canada,Online,2,48881.23,15,83098.09,73183.79,9914.3
ORD102751,2024-01-04,Patrick Faulkner,Phone,Google Pixel 7,International,,Singapore,Offline,1,11413.43,0,11413.43,8229.42,3184.01
ORD102752,2024-04-29,Linda Atkinson,Accessory,Samsung Charger,West,Karnataka,India,Offline,4,34800.63,5,132242.39,101330.25,30912.14
ORD102753,2024-04-11,Cameron Smith,Phone,OnePlus 11,West,Gujarat,India,Online,3,94384.06,0,283152.18,223563.64,59588.54
ORD102754,2023-01-11,Brittney Martinez,Accessory,Samsung Charger,International,,Germany,Offline,4,2129.37,15,7239.86,5917.43,1322.43
ORD102755,2023-07-06,Nicolas Brown,Laptop,Dell Inspiron,International,,Singapore,Offline,5,14089.46,15,59880.2,56037.09,3843.12
ORD102756,2024-05-02,Vanessa Zimmerman,Phone,OnePlus 11,West,Tamil Nadu,India,Offline,4,5047.14,5,19179.13,14987.5,4191.63
ORD102757,2024-02-21,Lee Mann,Accessory,JBL Headphones,South,Tamil Nadu,India,Offline,4,7906.15,0,31624.6,19410.97,12213.63
ORD102758,2024-03-24,William Lindsey,Laptop,Asus Vivobook,International,,Germany,Online,2,19555.7,0,39111.4,27445.12,11666.28
ORD102759,2023-06-21,Desiree Patterson,Accessory,JBL Headphones,South,Maharashtra,India,Online,1,78991.56,5,75041.98,59575.09,15466.89
ORD102760,2023-08-24,Sierra Cervantes,Accessory,Logitech Mouse,West,Delhi,India,Offline,4,57033.88,10,205321.97,177245.21,28076.76
ORD102761,2023-01-03,Scott Meza,Laptop,Lenovo IdeaPad,East,Gujarat,India,Online,4,54230.89,15,184385.03,147677.15,36707.88
ORD102762,2023-05-24,Erik Davis,Laptop,Asus Vivobook,North,Maharashtra,India,Offline,1,4267.62,15,3627.48,3479.7,147.78
ORD102763,2023-09-29,Nicholas Duffy,Phone,Samsung Galaxy S22,East,Karnataka,India,Offline,1,12528.34,20,10022.67,9495.7,526.97
ORD102764,2024-06-16,Anthony Paul,Phone,OnePlus 11,International,,Germany,Online,3,90546.91,20,217312.58,217459.35,-146.77
ORD102765,2023-11-28,Katherine Baxter,Laptop,Lenovo IdeaPad,West,Tamil Nadu,India,Offline,3,80270.72,15,204690.34,178028.27,26662.07
ORD102766,2024-03-10,Jessica Romero,Laptop,Dell Inspiron,West,West Bengal,India,Offline,1,23639.8,20,18911.84,19803.98,-892.14
ORD102767,2023-06-22,Karen Robertson,Laptop,Lenovo IdeaPad,North,Tamil Nadu,India,Online,5,40727.09,15,173090.13,169144.88,3945.25
ORD102768,2023-05-15,Dr. Melissa Sullivan DDS,Laptop,Asus Vivobook,West,West Bengal,India,Offline,2,82810.27,0,165620.54,109789.79,55830.75
ORD102769,2023-06-11,Nichole Klein,Phone,Samsung Galaxy S22,International,,Australia,Offline,5,81925.98,15,348185.41,339553.84,8631.57
ORD102770,2024-02-06,Nicole Sanchez,Laptop,Dell Inspiron,North,Tamil Nadu,India,Online,2,54648.3,20,87437.28,65759.1,21678.18
ORD102771,2023-01-05,Tiffany Morrow,Laptop,Asus Vivobook,North,Gujarat,India,Online,3,34509.06,0,103527.18,66000.21,37526.97
ORD102772,2023-01-22,Kelsey Lynch,Laptop,Asus Vivobook,South,Gujarat,India,Online,3,30458.19,10,82237.11,56351.23,25885.88
ORD102773,2023-10-10,Traci Craig,Laptop,Lenovo IdeaPad,South,Gujarat,India,Online,4,42090.19,15,143106.65,114465.87,28640.78
ORD102774,2023-01-19,Kelly Walker,Phone,Google Pixel 7,International,,Germany,Online,3,28301.72,0,84905.16,55821.15,29084.01
ORD102775,2024-02-12,Ryan Palmer,Laptop,HP Pavilion,East,Karnataka,India,Online,5,96791.94,20,387167.76,405600.24,-18432.48
ORD102776,2023-05-26,Jenny Gray,Phone,iPhone 14,International,,Singapore,Online,4,5848.46,0,23393.84,19091.88,4301.96
ORD102777,2023-12-10,Brian Sloan,Phone,Google Pixel 7,South,Maharashtra,India,Online,1,27521.22,20,22016.98,18867.45,3149.52
ORD102778,2023-04-13,Joshua Miranda,Laptop,Lenovo IdeaPad,International,,Canada,Online,1,72514.32,20,58011.46,51345.31,6666.14
ORD102779,2024-05-09,Edwin Carter,Phone,iPhone 14,International,,USA,Online,5,13938.89,0,69694.45,56598.61,13095.84
ORD102780,2023-06-08,Oscar Carroll,Laptop,Dell Inspiron,East,Maharashtra,India,Online,5,45546.36,0,227731.8,183969.76,43762.04
ORD102781,2023-07-22,Eric Fitzpatrick,Accessory,JBL Headphones,International,,Australia,Offline,5,91039.63,10,409678.34,334061.53,75616.81
ORD102782,2024-01-16,Samantha Johnson,Phone,Samsung Galaxy S22,International,,USA,Online,5,64946.52,0,324732.6,217767.5,106965.1
ORD102783,2023-06-18,Luke Freeman,Phone,OnePlus 11,International,,Canada,Offline,1,99496.98,10,89547.28,82451.66,7095.62
ORD102784,2023-11-03,Luis Murphy,Laptop,Asus Vivobook,West,Maharashtra,India,Offline,2,35236.88,0,70473.76,51395.31,19078.45
ORD102785,2023-09-01,Aaron Zamora,Accessory,Apple AirPods,International,,UK,Offline,4,24327.81,15,82714.55,75617.65,7096.91
ORD102786,2024-04-17,Henry Garcia,Accessory,Samsung Charger,East,Karnataka,India,Online,2,63336.79,10,114006.22,103236.69,10769.54
ORD102787,2024-04-18,Bradley Robertson Jr.,Phone,Google Pixel 7,South,West Bengal,India,Offline,1,34418.29,15,29255.55,27127.49,2128.05
ORD102788,2023-11-11,John Moore,Laptop,Lenovo IdeaPad,North,Maharashtra,India,Online,5,65080.13,10,292860.58,205438.53,87422.05
ORD102789,2024-04-27,Courtney Foster,Accessory,Logitech Mouse,West,Delhi,India,Online,5,29420.97,20,117683.88,90683.36,27000.52
ORD102790,2023-12-29,Jeffrey White,Phone,Samsung Galaxy S22,West,Tamil Nadu,India,Online,4,38812.36,5,147486.97,98035.78,49451.19
ORD102791,2023-09-25,Ashley Gonzales,Accessory,JBL Headphones,North,Maharashtra,India,Offline,1,59947.84,0,59947.84,46726.83,13221.01
ORD102792,2023-10-02,Candice Gomez,Laptop,Lenovo IdeaPad,International,,Singapore,Online,2,47209.34,0,94418.68,78939.27,15479.41
ORD102793,2023-04-27,Ian Harrell,Phone,OnePlus 11,International,,UK,Online,1,26603.84,10,23943.46,18763.05,5180.4
ORD102794,2023-01-14,Colton Williams,Accessory,Samsung Charger,International,,Singapore,Online,2,91922.23,5,174652.24,120299.89,54352.34
ORD102795,2023-12-04,Patrick Santana,Phone,OnePlus 11,International,,Singapore,Offline,2,16633.55,20,26613.68,25261.14,1352.54
ORD102796,2023-11-27,Cristian Mendoza,Accessory,Apple AirPods,International,,Singapore,Offline,4,79927.79,0,319711.16,270390.77,49320.39
ORD102797,2023-09-13,Deborah Fisher,Laptop,Asus Vivobook,International,,USA,Online,2,74433.63,15,126537.17,116436.31,10100.86
ORD102798,2023-08-30,Rebecca Klein,Laptop,HP Pavilion,North,Delhi,India,Online,5,4755.62,0,23778.1,16836.82,6941.28
ORD102799,2024-04-09,Phillip Macias,Phone,Google Pixel 7,East,Karnataka,India,Online,2,84361.43,10,151850.57,114651.35,37199.22
ORD102800,2023-02-23,Tammy Cameron,Accessory,JBL Headphones,International,,Germany,Online,1,40654.68,15,34556.48,30477.71,4078.77
ORD102801,2023-03-04,Brian Rodriguez,Phone,Samsung Galaxy S22,International,,Canada,Offline,5,20448.84,5,97131.99,78827.98,18304.01
ORD102802,2024-02-14,Christopher Porter,Accessory,JBL Headphones,East,Karnataka,India,Online,3,18277.23,15,46606.94,40547.16,6059.78
ORD102803,2023-08-16,Cynthia Gregory,Laptop,Dell Inspiron,South,Maharashtra,India,Online,1,93491.12,5,88816.56,62574.41,26242.16
ORD102804,2023-09-12,William Mclaughlin,Laptop,Dell Inspiron,International,,Singapore,Online,2,42886.96,0,85773.92,69586.96,16186.96
ORD102805,2023-06-06,Dylan Tucker,Accessory,Samsung Charger,West,Karnataka,India,Online,2,71743.36,15,121963.71,91734.02,30229.69
ORD102806,2023-09-05,Danielle Hernandez,Phone,iPhone 14,North,Karnataka,India,Online,2,25605.27,5,48650.01,34908.35,13741.66
ORD102807,2023-01-30,Danielle Wang,Phone,Google Pixel 7,North,Karnataka,India,Offline,1,80593.21,10,72533.89,61130.96,11402.93
ORD102808,2023-02-23,Wendy Wright,Phone,Google Pixel 7,South,Gujarat,India,Offline,3,8049.44,20,19318.66,18235.9,1082.75
ORD102809,2024-01-16,Christina Mccarthy,Phone,Samsung Galaxy S22,International,,USA,Online,5,80277.65,0,401388.25,335297.7,66090.55
ORD102810,2024-06-13,Meredith Shaw,Laptop,Lenovo IdeaPad,North,Maharashtra,India,Offline,2,73193.37,10,131748.07,110201.42,21546.65
ORD102811,2023-09-18,Willie Garza,Laptop,Lenovo IdeaPad,International,,USA,Offline,4,85973.83,10,309505.79,237110.86,72394.92
ORD102812,2023-05-05,Crystal Anderson,Laptop,Dell Inspiron,International,,Canada,Offline,5,63548.56,5,301855.66,268545.22,33310.44
ORD102813,2024-02-24,William Hickman,Laptop,HP Pavilion,West,Delhi,India,Offline,5,66056.18,15,280738.76,217774.55,62964.21
ORD102814,2023-05-15,Luis Davis,Laptop,Lenovo IdeaPad,North,Tamil Nadu,India,Offline,1,29627.02,0,29627.02,20104.84,9522.18
ORD102815,2024-01-30,Jason Torres,Accessory,Apple AirPods,East,Gujarat,India,Offline,4,87849.18,10,316257.05,227515.98,88741.07
ORD102816,2023-08-09,Crystal Rogers,Accessory,Logitech Mouse,International,,Canada,Online,5,4756.26,0,23781.3,14736.36,9044.94
ORD102817,2023-10-19,Jordan Schneider,Laptop,Dell Inspiron,International,,Canada,Online,5,15731.15,20,62924.6,57506.1,5418.5
ORD102818,2023-04-11,Derrick Ramirez,Phone,iPhone 14,South,Delhi,India,Offline,4,93888.8,20,300444.16,274437.22,26006.94
ORD102819,2024-02-22,Jason Flores,Laptop,Lenovo IdeaPad,International,,Canada,Offline,4,93165.41,0,372661.64,316111.28,56550.36
ORD102820,2023-02-06,Andrew Williams,Phone,Samsung Galaxy S22,International,,Canada,Offline,4,48384.66,20,154830.91,117781.56,37049.35
ORD102821,2024-05-05,Christy Kennedy,Laptop,HP Pavilion,International,,Singapore,Offline,5,12113.72,10,54511.74,43116.19,11395.55
ORD102822,2023-07-17,Ashlee Lopez,Laptop,Asus Vivobook,East,Tamil Nadu,India,Offline,5,23104.34,0,115521.7,97021.69,18500.01
ORD102823,2023-08-16,Heidi Torres,Accessory,Samsung Charger,West,West Bengal,India,Offline,1,64512.78,10,58061.5,54463.99,3597.52
ORD102824,2023-07-29,Adam Arnold,Phone,OnePlus 11,North,Karnataka,India,Offline,5,4496.54,15,19110.3,15619.4,3490.9
ORD102825,2024-06-11,Erin Figueroa,Laptop,Lenovo IdeaPad,International,,Canada,Offline,4,89428.33,0,357713.32,252633.83,105079.49
ORD102826,2023-12-29,Richard Rice,Phone,Samsung Galaxy S22,East,Gujarat,India,Offline,3,25645.44,0,76936.32,55851.55,21084.77
ORD102827,2024-03-25,Matthew Clark,Laptop,Lenovo IdeaPad,South,Delhi,India,Online,5,83654.55,10,376445.47,295773.44,80672.03
ORD102828,2023-08-08,Stephen Anderson,Phone,Samsung Galaxy S22,West,Gujarat,India,Offline,1,68023.68,0,68023.68,47251.43,20772.25
ORD102829,2024-05-07,Barbara Willis,Phone,OnePlus 11,South,Tamil Nadu,India,Online,5,48568.17,5,230698.81,146470.38,84228.42
ORD102830,2023-04-16,Martha Lee,Phone,OnePlus 11,North,Maharashtra,India,Offline,3,3353.73,0,10061.19,8543.93,1517.26
ORD102831,2023-10-30,Tammy Jones,Accessory,JBL Headphones,North,West Bengal,India,Online,5,84816.95,15,360472.04,321360.55,39111.49
ORD102832,2023-08-31,Grace Swanson,Phone,iPhone 14,West,Maharashtra,India,Offline,4,22240.96,5,84515.65,71134.02,13381.63
ORD102833,2023-10-16,Christina Le MD,Laptop,HP Pavilion,South,Gujarat,India,Online,5,8867.32,5,42119.77,30069.87,12049.9
ORD102834,2023-11-11,Joshua King,Phone,OnePlus 11,International,,UK,Online,1,44330.61,20,35464.49,32875.51,2588.98
ORD102835,2024-02-27,Sarah Meadows,Laptop,Asus Vivobook,East,Tamil Nadu,India,Offline,2,36563.4,20,58501.44,54948.13,3553.31
ORD102836,2024-01-22,Stephanie West,Phone,Google Pixel 7,East,Maharashtra,India,Offline,1,1413.58,5,1342.9,936.43,406.47
ORD102837,2023-05-13,Susan Jones,Phone,Google Pixel 7,East,Delhi,India,Offline,4,85458.44,0,341833.76,220863.25,120970.51
ORD102838,2023-03-22,Timothy Gordon,Phone,iPhone 14,International,,Australia,Online,5,85233.22,5,404857.79,337971.32,66886.47
ORD102839,2024-06-03,Kyle Horton,Laptop,Asus Vivobook,International,,USA,Offline,4,43704.29,20,139853.73,139899.1,-45.37
ORD102840,2023-07-04,Angel Knight,Phone,Google Pixel 7,South,Tamil Nadu,India,Offline,5,4330.9,20,17323.6,15058.63,2264.97
ORD102841,2023-07-18,Melissa Yang,Phone,OnePlus 11,East,Maharashtra,India,Offline,5,81221.04,10,365494.68,274399.81,91094.87
ORD102842,2023-06-09,Michael Berg,Phone,Google Pixel 7,South,Karnataka,India,Online,2,72694.5,5,138119.55,118793.95,19325.6
ORD102843,2023-08-29,Carol Christensen,Laptop,HP Pavilion,East,Karnataka,India,Online,1,91426.58,0,91426.58,70751.6,20674.98
ORD102844,2024-01-25,Richard Morales,Phone,iPhone 14,International,,Singapore,Online,5,76461.11,20,305844.44,268451.54,37392.9
ORD102845,2024-01-28,Clinton Moore,Accessory,Logitech Mouse,East,Tamil Nadu,India,Online,1,81643.69,20,65314.95,51541.55,13773.4
ORD102846,2023-11-19,Michael Suarez,Phone,Google Pixel 7,International,,Canada,Online,4,56459.69,5,214546.82,151846.42,62700.4
ORD102847,2023-02-16,Joy Zimmerman,Laptop,HP Pavilion,North,Karnataka,India,Online,5,11260.82,20,45043.28,42699.45,2343.83
ORD102848,2023-11-16,Elizabeth Robinson,Laptop,Lenovo IdeaPad,East,Delhi,India,Online,1,45048.49,20,36038.79,34558.01,1480.78
ORD102849,2023-11-14,Kristen Jackson,Phone,iPhone 14,North,West Bengal,India,Offline,5,74739.18,0,373695.9,299580.06,74115.84
ORD102850,2024-01-31,David Williams,Accessory,JBL Headphones,East,Gujarat,India,Offline,1,3156.31,0,3156.31,2101.06,1055.25
ORD102851,2023-12-29,Stephen Ho,Phone,Google Pixel 7,International,,Canada,Offline,2,94690.23,5,179911.44,135299.3,44612.14
ORD102852,2024-04-28,Richard Day,Laptop,Dell Inspiron,North,Tamil Nadu,India,Offline,2,85927.29,15,146076.39,114520.65,31555.74
ORD102853,2024-06-21,Rodney Nichols,Accessory,JBL Headphones,South,Maharashtra,India,Online,4,75031.6,20,240101.12,201754.76,38346.36
ORD102854,2023-07-10,Gregory Jacobs,Laptop,HP Pavilion,International,,Canada,Offline,4,2675.22,5,10165.84,7561.85,2603.99
ORD102855,2024-04-06,Bradley Thornton,Phone,Google Pixel 7,North,Gujarat,India,Online,4,24902.15,0,99608.6,61787.57,37821.03
ORD102856,2024-06-30,Miranda Ortiz,Phone,Google Pixel 7,International,,Singapore,Offline,1,17408.62,5,16538.19,12169.34,4368.85
ORD102857,2024-02-02,Erika Brown,Phone,Google Pixel 7,International,,USA,Online,3,95107.74,15,242524.74,204282.8,38241.93
ORD102858,2023-11-04,Samantha Robinson,Accessory,Samsung Charger,International,,Canada,Offline,5,7864.3,0,39321.5,32422.38,6899.12
ORD102859,2023-09-10,Cassandra Bonilla,Phone,Google Pixel 7,North,Delhi,India,Online,1,75595.86,15,64256.48,54547.83,9708.65
ORD102860,2023-08-16,Veronica Osborne,Accessory,JBL Headphones,International,,Germany,Offline,2,81771.46,0,163542.92,116285.2,47257.72
ORD102861,2023-04-16,Ashley Reese,Accessory,Apple AirPods,North,Tamil Nadu,India,Online,1,99277.35,10,89349.62,74857.29,14492.32
ORD102862,2023-06-24,Matthew Berg,Phone,iPhone 14,International,,Germany,Offline,3,34084.57,20,81802.97,72162.34,9640.63
ORD102863,2023-10-14,Kristen Montoya,Accessory,Apple AirPods,South,Gujarat,India,Offline,3,38028.53,5,108381.31,74977.39,33403.92
ORD102864,2023-04-22,Derrick Perkins,Phone,Samsung Galaxy S22,North,Maharashtra,India,Online,1,87766.97,0,87766.97,59486.62,28280.35
ORD102865,2023-07-04,Nicole Moore,Accessory,Apple AirPods,West,Karnataka,India,Online,1,95767.24,20,76613.79,68895.49,7718.3
ORD102866,2024-04-12,Nicholas Richardson,Phone,Samsung Galaxy S22,West,Maharashtra,India,Offline,3,51150.11,5,145777.81,127712.66,18065.15
ORD102867,2023-07-20,Anna White,Accessory,Apple AirPods,International,,Australia,Offline,3,97005.14,5,276464.65,235401.91,41062.74
ORD102868,2023-06-07,Scott Lopez,Accessory,Apple AirPods,International,,Singapore,Offline,1,26816.68,0,26816.68,22734.06,4082.62
ORD102869,2023-09-05,Nicholas Holland Jr.,Accessory,Apple AirPods,South,Delhi,India,Offline,4,93785.33,15,318870.12,225634.71,93235.41
ORD102870,2024-01-08,Christopher Long,Phone,Google Pixel 7,North,Tamil Nadu,India,Online,5,13404.24,0,67021.2,46723.51,20297.69
ORD102871,2023-12-14,Andrea Jones,Phone,OnePlus 11,South,Karnataka,India,Offline,4,21653.97,20,69292.7,63556.89,5735.82
ORD102872,2024-04-03,Terry Waller,Phone,Google Pixel 7,East,Gujarat,India,Offline,1,84848.55,5,80606.12,63621.56,16984.56
ORD102873,2023-09-01,Joseph Acosta,Accessory,Apple AirPods,South,Tamil Nadu,India,Online,4,95422.7,20,305352.64,321085.82,-15733.18
ORD102874,2024-01-06,Lindsey Gray,Accessory,JBL Headphones,North,Karnataka,India,Online,4,98506.29,0,394025.16,241134.58,152890.58
ORD102875,2023-03-24,Ronald Hines,Laptop,Lenovo IdeaPad,International,,USA,Online,4,8306.16,0,33224.64,26962.53,6262.11
ORD102876,2024-04-15,Amanda Wright,Laptop,HP Pavilion,East,Karnataka,India,Online,2,1119.52,20,1791.23,1630.02,161.21
ORD102877,2023-07-17,Charles Burton,Accessory,Logitech Mouse,East,Gujarat,India,Offline,5,85417.04,15,363022.42,269902.55,93119.87
ORD102878,2023-08-12,Vincent Rosario,Accessory,Logitech Mouse,East,Gujarat,India,Offline,4,67950.63,15,231032.14,227545.43,3486.72
ORD102879,2023-09-08,Noah Morgan,Phone,Google Pixel 7,International,,Canada,Offline,1,60984.93,5,57935.68,51651.58,6284.1
ORD102880,2024-06-27,Christina Castillo,Laptop,HP Pavilion,South,Delhi,India,Offline,5,72996.27,15,310234.15,293987.68,16246.47
ORD102881,2023-05-05,Jill Martin,Laptop,Dell Inspiron,North,Gujarat,India,Online,2,41932.54,0,83865.08,64791.6,19073.48
